Producto1Cantidad,Producto2Cantidad,Producto3Cantidad,CiudadSucursal,ClienteNombre,DescuentoVenta,DireccionCliente,EdadCliente,EmailCliente,Año,Trimestre,Mes,Día,GeneroCliente,HoraVenta,Producto2Marca,Producto3Marca,MetodoPago,Producto1Nombre,Producto2Nombre,Producto3Nombre,Producto1Marca,Producto1PrecioUnitario,Producto2PrecioUnitario,Producto3PrecioUnitario,Producto1Subtotal,Producto2Subtotal,Producto3Subtotal,SucursalNombre,TelefonoCliente,TotalVenta,VendedorNombre,VentaID,AñoVenta,EmailValido,MesNumero,MesVenta
2,20,0,Pereira,Leticia Busquets Vera,0,cll 15 #89-99,37,leticia50@gmail.com,2016,Qtr 1,enero,2,F,1899-12-30 04:42:06,Apple,"",Tarjeta Crédito,Dell Alienware m15,Apple MacBook Pro 16,"",Dell,8000000,96000000,0,16000000,192000000,0,TechCore Pereira,'+34826 414 483,352000000,Amílcar Ortega-Alberto,28674,2016,true,1,enero
2,20,0,Pereira,Liliana Villalba Olivares,1,cra 89 #98-68,50,liliana42@gmail.com,2015,Qtr 4,noviembre,9,F,1899-12-30 20:44:44,HP,"",Tarjeta Débito,Apple MacBook Pro 14,HP Envy 13,"",Apple,8000000,40000000,0,16000000,80000000,0,TechCore Pereira,'+34849 07 64 48,216000000,Carina Parejo Carranza,6027,2015,true,11,noviembre
2,20,0,Pereira,Lope Peláez Saldaña,0,cra 96 #37-6,28,lope27@hotmail.com,2014,Qtr 4,octubre,29,M,1899-12-30 18:56:02,Dell,"",Tarjeta Crédito,Acer Predator Helios 300,Dell Latitude 7420,"",Acer,5600000,56000000,0,11200000,112000000,0,TechCore Pereira,'+34979 49 31 23,224000000,Jose Angel Rovira Adadia,628,2014,true,10,octubre
2,20,0,Pereira,Lorenza Esteban,0,cra 9 #85-94,36,lorenza43@yahoo.com,2018,Qtr 4,noviembre,30,F,1899-12-30 05:31:51,HP,"",Tarjeta Crédito,HP Spectre x360,HP Envy 13,"",HP,5200000,40000000,0,10400000,80000000,0,TechCore Pereira,'+34835 863 654,184000000,Jose Angel Rovira Adadia,14822,2018,true,11,noviembre
2,20,0,Pereira,Loreto Mancebo Fuertes,0,cll 73 #36-55,28,loreto33@hotmail.com,2019,Qtr 4,noviembre,18,M,1899-12-30 11:20:41,Apple,"",Billetera Digital,Lenovo Yoga 7i,Apple MacBook Air M1,"",Lenovo,4400000,55000000,0,8800000,110000000,0,TechCore Pereira,'+34888 916 324,198000000,Anacleto Morera Segovia,22381,2019,true,11,noviembre
2,20,0,Pereira,Lucas Lerma Daza,0,cll 14 #75-16,29,lucas76@gmail.com,2023,Qtr 3,septiembre,8,M,1899-12-30 17:32:16,Asus,"",Billetera Digital,Apple iMac 24,Asus VivoBook 15,"",Apple,6400000,24000000,0,12800000,48000000,0,TechCore Pereira,'+34 977 75 60 89,176000000,Jose Angel Rovira Adadia,1391,2023,true,9,septiembre
2,20,0,Pereira,Lucía Ugarte Saldaña,0,cll 70 #23-86,37,lucía27@yahoo.com,2025,Qtr 2,mayo,24,F,1899-12-30 22:15:35,HP,"",Transferencia,Apple MacBook Air M1,HP Spectre x360,"",Apple,5500000,52000000,0,11000000,104000000,0,TechCore Pereira,'+34822 69 07 21,214000000,María Ramírez Pou,28606,2025,true,5,mayo
2,20,0,Pereira,Luis Ángel Hidalgo Tolosa,0,cll 8 #45-36,29,luis46@yahoo.com,2023,Qtr 3,julio,16,M,1899-12-30 10:30:11,Lenovo,"",Tarjeta Crédito,Lenovo ThinkPad X1 Carbon,Lenovo IdeaPad 5,"",Lenovo,6800000,28000000,0,13600000,56000000,0,TechCore Pereira,'+34871 213 505,192000000,Carina Parejo Carranza,24527,2023,true,7,julio
2,20,0,Pereira,Luz Montes Diaz,0,cra 65 #62-56,28,luz40@gmail.com,2023,Qtr 4,noviembre,27,F,1899-12-30 11:03:35,Lenovo,"",Transferencia,Dell Latitude 7420,Lenovo ThinkPad X1 Carbon,"",Dell,5600000,68000000,0,11200000,136000000,0,TechCore Pereira,'+34971542854,248000000,Amílcar Ortega-Alberto,20812,2023,true,11,noviembre
2,20,0,Pereira,Luz Pulido Feliu,0,cll 15 #96-47,33,luz52@gmail.com,2017,Qtr 4,octubre,3,F,1899-12-30 16:42:14,Asus,"",Billetera Digital,HP Spectre x360,Asus ZenBook 14,"",HP,5200000,38000000,0,10400000,76000000,0,TechCore Pereira,'+34842 708 374,180000000,Anacleto Morera Segovia,10355,2017,true,10,octubre
2,20,0,Pereira,Macarena Castejón Alberdi,0,cll 42 #21-91,22,macarena3@hotmail.com,2017,Qtr 2,abril,11,F,1899-12-30 14:59:47,Dell,"",Tarjeta Crédito,Lenovo IdeaPad 5,Dell Latitude 7420,"",Lenovo,2800000,56000000,0,5600000,112000000,0,TechCore Pereira,'+34 920 797 715,168000000,María Ramírez Pou,9053,2017,true,4,abril
2,20,0,Pereira,Macaria Bolaños Almazán,0,cll 38 #7-58,37,macaria30@yahoo.com,2022,Qtr 3,septiembre,29,F,1899-12-30 01:07:06,Lenovo,"",Tarjeta Crédito,Apple MacBook Air M1,Lenovo Legion 5 Pro,"",Apple,5500000,72000000,0,11000000,144000000,0,TechCore Pereira,'+34879764082,254000000,Amílcar Ortega-Alberto,3725,2022,true,9,septiembre
2,20,0,Pereira,Manola España,5,cll 94 #62-65,44,manola66@yahoo.com,2019,Qtr 2,junio,9,F,1899-12-30 01:35:39,HP,"",Billetera Digital,Lenovo Legion 5 Pro,HP Spectre x360,"",Lenovo,7200000,52000000,0,14400000,104000000,0,TechCore Pereira,'+34 824 084 726,235600000,Amílcar Ortega-Alberto,24488,2019,true,6,junio
2,20,0,Pereira,Manuela Berenguer Delgado,15,cra 84 #46-86,31,manuela12@yahoo.com,2018,Qtr 2,junio,23,F,1899-12-30 14:19:34,HP,"",Tarjeta Crédito,HP Spectre x360,HP Pavilion 15,"",HP,5200000,35000000,0,10400000,70000000,0,TechCore Pereira,'+34 972 900 136,147900000,Carina Parejo Carranza,16063,2018,true,6,junio
2,20,0,Pereira,Marciano Barberá Espada,0,cra 26 #44-70,40,marciano12@gmail.com,2022,Qtr 2,junio,13,M,1899-12-30 03:13:46,Apple,"",Tarjeta Crédito,Lenovo IdeaPad 5,Apple MacBook Air M1,"",Lenovo,2800000,55000000,0,5600000,110000000,0,TechCore Pereira,'+34 876323627,166000000,María Ramírez Pou,7872,2022,true,6,junio
2,20,0,Pereira,Marcio Giménez Ortuño,5,cra 76 #33-25,27,marcio48@yahoo.com,2020,Qtr 4,octubre,16,M,1899-12-30 05:26:57,HP,"",Tarjeta Débito,Apple iMac 24,HP Envy 13,"",Apple,6400000,40000000,0,12800000,80000000,0,TechCore Pereira,'+34 982730559,197600000,Amílcar Ortega-Alberto,27479,2020,true,10,octubre
2,20,0,Pereira,Marcos Balaguer,1,cll 52 #2-7,40,marcos34@gmail.com,2019,Qtr 2,junio,27,M,1899-12-30 08:09:05,Asus,"",Tarjeta Crédito,Lenovo Yoga 7i,Asus ZenBook 14,"",Lenovo,4400000,38000000,0,8800000,76000000,0,TechCore Pereira,'+34 977 985 304,147600000,Jose Angel Rovira Adadia,10133,2019,true,6,junio
2,20,0,Pereira,Marcos Caballero Bonet,0,cll 33 #22-38,22,marcos5@gmail.com,2019,Qtr 2,mayo,3,M,1899-12-30 16:11:19,Lenovo,"",Tarjeta Crédito,Dell XPS 13,Lenovo Legion 5 Pro,"",Dell,4800000,72000000,0,9600000,144000000,0,TechCore Pereira,'+34844 073 754,240000000,Amílcar Ortega-Alberto,6956,2019,true,5,mayo
2,20,0,Pereira,María Cristina Pons Miranda,5,cll 4 #42-23,40,maría93@yahoo.com,2022,Qtr 2,abril,18,F,1899-12-30 07:25:52,Samsung,"",Tarjeta Crédito,Dell Inspiron 15,Samsung Galaxy Book Odyssey,"",Dell,3000000,68000000,0,6000000,136000000,0,TechCore Pereira,'+34988 317 370,186200000,Anacleto Morera Segovia,20848,2022,true,4,abril
2,20,0,Pereira,María Dolores del Lago,1,cll 87 #64-27,29,maría3@gmail.com,2019,Qtr 3,agosto,25,F,1899-12-30 03:08:21,HP,"",Tarjeta Crédito,Dell Alienware m15,HP Pavilion 15,"",Dell,8000000,35000000,0,16000000,70000000,0,TechCore Pereira,'+34738 245 006,207000000,Anacleto Morera Segovia,20705,2019,true,8,agosto
2,20,0,Pereira,María Fernanda Palomino Anaya,0,cll 44 #49-14,22,maría33@yahoo.com,2023,Qtr 4,octubre,13,F,1899-12-30 16:28:22,HP,"",Tarjeta Crédito,Lenovo ThinkPad X1 Carbon,HP Spectre x360,"",Lenovo,6800000,52000000,0,13600000,104000000,0,TechCore Pereira,'+34885274486,240000000,Carina Parejo Carranza,12297,2023,true,10,octubre
2,20,0,Pereira,María Luisa Montalbán Aller,0,cll 92 #54-39,29,maría18@gmail.com,2024,Qtr 2,mayo,13,F,1899-12-30 10:11:37,Lenovo,"",Transferencia,HP Envy 13,Lenovo ThinkPad X1 Carbon,"",HP,4000000,68000000,0,8000000,136000000,0,TechCore Pereira,'+34806 53 67 28,216000000,Carina Parejo Carranza,14278,2024,true,5,mayo
2,20,0,Pereira,Mariana Quero Moles,0,cra 76 #13-11,51,mariana39@yahoo.com,2018,Qtr 4,diciembre,3,F,1899-12-30 00:12:34,Lenovo,"",Billetera Digital,HP Omen 16,Lenovo IdeaPad 5,"",HP,6000000,28000000,0,12000000,56000000,0,TechCore Pereira,'+34977 509 402,176000000,Amílcar Ortega-Alberto,16562,2018,true,12,diciembre
2,20,0,Pereira,Maricela Leal Cervera,1,cll 69 #14-82,45,maricela23@gmail.com,2025,Qtr 3,agosto,28,F,1899-12-30 01:46:19,Samsung,"",Tarjeta Crédito,HP Spectre x360,Samsung Galaxy Chromebook 2,"",HP,5200000,20000000,0,10400000,40000000,0,TechCore Pereira,'+34 873 616 151,129600000,Jose Angel Rovira Adadia,4012,2025,true,8,agosto
2,20,0,Pereira,Marisol Palmer Yáñez,5,cra 32 #80-28,23,marisol3@gmail.com,2018,Qtr 4,octubre,16,F,1899-12-30 11:56:53,HP,"",Tarjeta Débito,Apple iMac 24,HP Envy 13,"",Apple,6400000,40000000,0,12800000,80000000,0,TechCore Pereira,'+34882177644,197600000,Amílcar Ortega-Alberto,28217,2018,true,10,octubre
2,20,0,Pereira,Marisol Vallés,0,cll 92 #76-30,47,marisol61@hotmail.com,2025,Qtr 3,julio,2,F,1899-12-30 16:05:53,Acer,"",Tarjeta Crédito,Asus TUF Gaming A15,Acer Aspire 5,"",Asus,4800000,20000000,0,9600000,40000000,0,TechCore Pereira,'+34 923488731,136000000,Anacleto Morera Segovia,24831,2025,true,7,julio
2,20,0,Pereira,Martin Lucena Márquez,0,cll 23 #49-14,35,martin94@gmail.com,2022,Qtr 3,agosto,9,M,1899-12-30 12:38:49,Lenovo,"",Efectivo,HP Omen 16,Lenovo Legion 5 Pro,"",HP,6000000,72000000,0,12000000,144000000,0,TechCore Pereira,'+34832 613 770,264000000,Anacleto Morera Segovia,25595,2022,true,8,agosto
2,20,0,Pereira,Martin Reyes Sales,0,cra 83 #75-66,22,martin61@yahoo.com,2024,Qtr 4,diciembre,20,M,1899-12-30 19:11:03,Apple,"",Tarjeta Crédito,HP Envy 13,Apple MacBook Pro 16,"",HP,4000000,96000000,0,8000000,192000000,0,TechCore Pereira,'+34977678832,272000000,Amílcar Ortega-Alberto,7272,2024,true,12,diciembre
2,20,0,Pereira,Martina Jurado Sola,0,cll 62 #99-7,24,martina16@hotmail.com,2016,Qtr 2,junio,15,F,1899-12-30 07:46:39,Acer,"",Transferencia,Dell Alienware m15,Acer Swift 3,"",Dell,8000000,26000000,0,16000000,52000000,0,TechCore Pereira,'+34849126063,212000000,María Ramírez Pou,9448,2016,true,6,junio
2,20,0,Pereira,Martirio del Novoa,1,cra 21 #13-91,23,martirio92@gmail.com,2023,Qtr 2,junio,16,F,1899-12-30 21:12:16,Samsung,"",Tarjeta Crédito,Dell XPS 13,Samsung Galaxy Book Flex,"",Dell,4800000,56000000,0,9600000,112000000,0,TechCore Pereira,'+34948737526,187200000,María Ramírez Pou,28551,2023,true,6,junio
2,20,0,Pereira,Maxi Cortina Carmona,0,cll 52 #2-18,39,maxi66@gmail.com,2016,Qtr 1,marzo,7,M,1899-12-30 13:07:56,Acer,"",Transferencia,Samsung Galaxy Book Flex,Acer Aspire 5,"",Samsung,5600000,20000000,0,11200000,40000000,0,TechCore Pereira,'+34848783616,152000000,María Ramírez Pou,28839,2016,true,3,marzo
2,20,0,Pereira,Maxi Manzanares-Viña,0,cra 3 #12-78,31,maxi65@gmail.com,2016,Qtr 4,noviembre,14,M,1899-12-30 06:21:25,Dell,"",Efectivo,Dell Alienware m15,Dell Inspiron 15,"",Dell,8000000,30000000,0,16000000,60000000,0,TechCore Pereira,'+34 877 01 32 03,220000000,Jose Angel Rovira Adadia,26210,2016,true,11,noviembre
2,20,0,Pereira,Maximiano de Aliaga,1,cra 22 #45-53,35,maximiano84@gmail.com,2014,Qtr 4,diciembre,7,M,1899-12-30 17:05:56,MSI,"",Tarjeta Débito,Apple MacBook Pro 16,MSI GF65 Thin,"",Apple,9600000,44000000,0,19200000,88000000,0,TechCore Pereira,'+34880 61 71 87,252000000,Carina Parejo Carranza,27971,2014,true,12,diciembre
2,20,0,Pereira,Maximiliano Macías Girona,0,cra 78 #1-6,48,maximiliano21@hotmail.com,2015,Qtr 1,febrero,16,M,1899-12-30 10:04:49,HP,"",Tarjeta Crédito,Asus ZenBook 14,HP Omen 16,"",Asus,3800000,60000000,0,7600000,120000000,0,TechCore Pereira,'+34 842 728 236,196000000,María Ramírez Pou,5006,2015,true,2,febrero
2,20,0,Pereira,Maximino de Castro,0,cll 87 #12-90,49,maximino12@gmail.com,2022,Qtr 3,agosto,23,M,1899-12-30 22:27:56,Acer,"",No especificado,Microsoft Surface Go 3,Acer Aspire 5,"",Microsoft,3000000,20000000,0,6000000,40000000,0,TechCore Pereira,'+34827 03 44 52,100000000,María Ramírez Pou,14756,2022,true,8,agosto
2,20,0,Pereira,Máximo Manzanares Cantero,0,cll 46 #11-62,27,máximo34@hotmail.com,2025,Qtr 3,julio,28,M,1899-12-30 16:47:34,Dell,"",Billetera Digital,HP Omen 16,Dell XPS 13,"",HP,6000000,48000000,0,12000000,96000000,0,TechCore Pereira,'+34836 24 14 32,216000000,María Ramírez Pou,24593,2025,true,7,julio
2,20,0,Pereira,Melchor Gustavo Lumbreras Maestre,0,cll 51 #96-28,34,melchor3@gmail.com,2023,Qtr 3,septiembre,21,M,1899-12-30 01:10:05,Dell,"",Tarjeta Crédito,Lenovo IdeaPad 5,Dell Inspiron 15,"",Lenovo,2800000,30000000,0,5600000,60000000,0,TechCore Pereira,'+34 810104914,116000000,Anacleto Morera Segovia,16431,2023,true,9,septiembre
2,20,0,Pereira,Miguel Ángel Álamo Fuertes,0,cll 68 #95-2,22,miguel56@hotmail.com,2021,Qtr 4,noviembre,26,M,1899-12-30 00:52:25,Acer,"",Tarjeta Débito,Lenovo Yoga 7i,Acer Aspire 5,"",Lenovo,4400000,20000000,0,8800000,40000000,0,TechCore Pereira,'+34 901 720 189,128000000,Carina Parejo Carranza,5414,2021,true,11,noviembre
2,20,0,Pereira,Miguel Batlle,0,cra 64 #12-24,39,miguel54@yahoo.com,2016,Qtr 2,abril,6,M,1899-12-30 11:16:22,Dell,"",Tarjeta Crédito,Lenovo IdeaPad 5,Dell XPS 13,"",Lenovo,2800000,48000000,0,5600000,96000000,0,TechCore Pereira,'+34 988 22 49 44,152000000,Carina Parejo Carranza,7826,2016,true,4,abril
2,20,0,Pereira,Modesto Álvarez Alegre,0,cra 22 #69-18,28,modesto17@hotmail.com,2023,Qtr 2,junio,15,M,1899-12-30 01:19:12,HP,"",Efectivo,Dell Alienware m15,HP Spectre x360,"",Dell,8000000,52000000,0,16000000,104000000,0,TechCore Pereira,'+34 845 33 10 40,264000000,Carina Parejo Carranza,7366,2023,true,6,junio
2,20,0,Pereira,Nacho Santamaría Castro,0,cll 50 #84-31,24,nacho67@hotmail.com,2016,Qtr 1,marzo,21,M,1899-12-30 05:51:39,HP,"",Transferencia,Lenovo ThinkPad X1 Carbon,HP Omen 16,"",Lenovo,6800000,60000000,0,13600000,120000000,0,TechCore Pereira,'+34 873 292 602,256000000,Anacleto Morera Segovia,5502,2016,true,3,marzo
2,20,0,Pereira,Natalia Criado Viana,1,cra 98 #44-81,38,natalia98@gmail.com,2025,Qtr 3,agosto,8,F,1899-12-30 14:37:05,Lenovo,"",Tarjeta Débito,Dell Inspiron 15,Lenovo ThinkPad X1 Carbon,"",Dell,3000000,68000000,0,6000000,136000000,0,TechCore Pereira,'+34 841 89 85 44,176400000,María Ramírez Pou,3923,2025,true,8,agosto
2,20,0,Pereira,Natalio Diéguez Tomás,0,cra 90 #58-96,49,natalio19@hotmail.com,2020,Qtr 1,enero,17,M,1899-12-30 13:41:16,Lenovo,"",Billetera Digital,HP Pavilion 15,Lenovo Legion 5 Pro,"",HP,3500000,72000000,0,7000000,144000000,0,TechCore Pereira,'+34 986494439,214000000,Carina Parejo Carranza,7079,2020,true,1,enero
2,20,0,Pereira,Natividad Franch,5,cra 38 #9-92,28,natividad78@gmail.com,2021,Qtr 1,enero,5,F,1899-12-30 04:41:55,MSI,"",Tarjeta Crédito,Lenovo IdeaPad 5,MSI Modern 14,"",Lenovo,2800000,28000000,0,5600000,56000000,0,TechCore Pereira,'+34926 180 917,106400000,María Ramírez Pou,21551,2021,true,1,enero
2,20,0,Pereira,Néstor Morán Falcón,0,cll 27 #51-51,27,néstor59@gmail.com,2015,Qtr 3,agosto,25,M,1899-12-30 16:22:51,Lenovo,"",Tarjeta Crédito,Asus ROG Strix G15,Lenovo Yoga 7i,"",Asus,6400000,44000000,0,12800000,88000000,0,TechCore Pereira,'+34 827 189 680,216000000,Carina Parejo Carranza,22731,2015,true,8,agosto
2,20,0,Pereira,Nicanor de Uría,0,cra 78 #21-34,50,nicanor81@hotmail.com,2017,Qtr 4,octubre,12,M,1899-12-30 16:23:48,Lenovo,"",Tarjeta Crédito,Lenovo ThinkPad X1 Carbon,Lenovo IdeaPad 5,"",Lenovo,6800000,28000000,0,13600000,56000000,0,TechCore Pereira,'+34946 385 996,192000000,Jose Angel Rovira Adadia,5039,2017,true,10,octubre
2,20,0,Pereira,Noé Tenorio Pareja,5,cll 20 #73-83,51,noé71@yahoo.com,2017,Qtr 3,septiembre,9,M,1899-12-30 11:23:31,Dell,"",Tarjeta Débito,Lenovo IdeaPad 5,Dell XPS 13,"",Lenovo,2800000,48000000,0,5600000,96000000,0,TechCore Pereira,'+34976 33 41 61,144400000,Carina Parejo Carranza,21660,2017,true,9,septiembre
2,20,0,Pereira,Noé Tomas Valdés,0,cll 98 #85-85,42,noé38@yahoo.com,2022,Qtr 1,marzo,28,M,1899-12-30 07:40:28,Lenovo,"",Tarjeta Crédito,HP Spectre x360,Lenovo Legion 5 Pro,"",HP,5200000,72000000,0,10400000,144000000,0,TechCore Pereira,'+34806 53 01 48,248000000,Anacleto Morera Segovia,20315,2022,true,3,marzo
2,20,0,Pereira,Noelia Sans Bou,15,cll 78 #7-34,24,noelia95@yahoo.com,2022,Qtr 4,octubre,3,F,1899-12-30 05:14:10,HP,"",Tarjeta Crédito,HP Spectre x360,HP Omen 16,"",HP,5200000,60000000,0,10400000,120000000,0,TechCore Pereira,'+34888408712,190400000,Anacleto Morera Segovia,24051,2022,true,10,octubre
2,20,0,Pereira,Ofelia Báez,0,cll 5 #41-40,46,ofelia26@gmail.com,2020,Qtr 3,agosto,2,F,1899-12-30 13:27:12,Dell,"",Tarjeta Débito,HP Omen 16,Dell XPS 13,"",HP,6000000,48000000,0,12000000,96000000,0,TechCore Pereira,'+34975 67 76 69,216000000,Jose Angel Rovira Adadia,21067,2020,true,8,agosto
2,20,0,Pereira,Olalla Castañeda Alcolea,0,cll 36 #18-38,39,olalla45@gmail.com,2018,Qtr 4,diciembre,20,F,1899-12-30 12:35:03,Lenovo,"",Tarjeta Crédito,Lenovo ThinkPad X1 Carbon,Lenovo Legion 5 Pro,"",Lenovo,6800000,72000000,0,13600000,144000000,0,TechCore Pereira,'+34828 984 202,280000000,Anacleto Morera Segovia,6571,2018,true,12,diciembre
2,20,0,Pereira,Olga Blazquez Vilar,0,cll 70 #87-38,45,"",2025,Qtr 1,febrero,21,F,1899-12-30 15:56:25,HP,"",Tarjeta Débito,HP Spectre x360,HP Envy 13,"",HP,5200000,40000000,0,10400000,80000000,0,TechCore Pereira,'+34936 16 30 26,184000000,Jose Angel Rovira Adadia,452,2025,true,2,febrero
2,20,0,Pereira,Olivia Casal Guardiola,0,cll 13 #1-67,49,olivia37@gmail.com,2019,Qtr 3,septiembre,21,F,1899-12-30 10:25:09,Asus,"",Efectivo,Asus ZenBook 14,Asus TUF Gaming A15,"",Asus,3800000,48000000,0,7600000,96000000,0,TechCore Pereira,'+34823 235 180,172000000,Carina Parejo Carranza,18524,2019,true,9,septiembre
2,20,0,Pereira,Omar Almansa Cortés,0,cra 67 #40-53,40,omar32@yahoo.com,2014,Qtr 4,noviembre,25,M,1899-12-30 18:43:41,HP,"",Tarjeta Débito,Microsoft Surface Pro 9,HP Omen 16,"",Microsoft,4400000,60000000,0,8800000,120000000,0,TechCore Pereira,'+34875743774,208000000,Amílcar Ortega-Alberto,28850,2014,true,11,noviembre
2,20,0,Pereira,Osvaldo Cabo Marín,0,cll 41 #71-41,21,osvaldo32@gmail.com,2016,Qtr 2,junio,17,M,1899-12-30 11:19:00,Dell,"",Transferencia,Lenovo Legion 5 Pro,Dell Alienware m15,"",Lenovo,7200000,80000000,0,14400000,160000000,0,TechCore Pereira,'+34 875 443 263,304000000,Anacleto Morera Segovia,19371,2016,true,6,junio
2,20,0,Pereira,Paco del Pazos,0,cll 77 #93-42,20,paco10@gmail.com,2018,Qtr 3,julio,28,M,1899-12-30 20:31:49,Lenovo,"",Transferencia,Lenovo IdeaPad 5,Lenovo Yoga 7i,"",Lenovo,2800000,44000000,0,5600000,88000000,0,TechCore Pereira,'+34827 92 65 01,144000000,Carina Parejo Carranza,9174,2018,true,7,julio
2,20,0,Pereira,Paola Calzada Parra,0,cra 65 #94-52,50,paola81@hotmail.com,2024,Qtr 4,diciembre,16,F,1899-12-30 02:27:04,Lenovo,"",Tarjeta Crédito,Dell Alienware m15,Lenovo Legion 5 Pro,"",Dell,8000000,72000000,0,16000000,144000000,0,TechCore Pereira,'+34 984 07 96 47,304000000,Carina Parejo Carranza,16081,2024,true,12,diciembre
2,20,0,Pereira,Paola Ojeda,0,cll 80 #66-1,29,paola39@yahoo.com,2020,Qtr 3,agosto,12,F,1899-12-30 17:59:57,Asus,"",Transferencia,Asus ZenBook 14,Asus ROG Strix G15,"",Asus,3800000,64000000,0,7600000,128000000,0,TechCore Pereira,'+34883 491 651,204000000,Jose Angel Rovira Adadia,25919,2020,true,8,agosto
2,20,0,Pereira,Pascual Erasmo Pastor Izquierdo,1,cra 88 #54-1,29,pascual28@gmail.com,2015,Qtr 4,noviembre,15,M,1899-12-30 17:05:01,Acer,"",Tarjeta Crédito,Lenovo IdeaPad 5,Acer Aspire 5,"",Lenovo,2800000,20000000,0,5600000,40000000,0,TechCore Pereira,'+34 900 74 14 77,86400000,María Ramírez Pou,12684,2015,true,11,noviembre
2,20,0,Pereira,Pascuala Falcón Fuertes,1,cra 49 #3-28,26,pascuala9@hotmail.com,2024,Qtr 1,febrero,18,F,1899-12-30 02:09:47,HP,"",No especificado,Dell Alienware m15,HP Pavilion 15,"",Dell,8000000,35000000,0,16000000,70000000,0,TechCore Pereira,'+34942908311,207000000,Jose Angel Rovira Adadia,10390,2024,true,2,febrero
2,20,0,Pereira,Paulina Múñiz Pulido,0,cra 20 #50-17,49,paulina28@yahoo.com,2022,Qtr 4,octubre,12,F,1899-12-30 23:53:55,HP,"",No especificado,Acer Predator Helios 300,HP Envy 13,"",Acer,5600000,40000000,0,11200000,80000000,0,TechCore Pereira,'+34950 44 42 50,192000000,Anacleto Morera Segovia,19743,2022,true,10,octubre
2,20,0,Pereira,Paz Rovira-Segarra,0,cra 13 #69-98,26,paz16@gmail.com,2024,Qtr 3,agosto,3,F,1899-12-30 01:24:40,HP,"",Billetera Digital,HP Spectre x360,HP Pavilion 15,"",HP,5200000,35000000,0,10400000,70000000,0,TechCore Pereira,'+34926 54 67 19,174000000,Carina Parejo Carranza,25401,2024,true,8,agosto
2,20,0,Pereira,Pedro Naranjo Burgos,0,cra 37 #93-74,38,pedro69@hotmail.com,2022,Qtr 4,octubre,14,M,1899-12-30 06:13:21,Lenovo,"",Tarjeta Crédito,HP Omen 16,Lenovo IdeaPad 5,"",HP,6000000,28000000,0,12000000,56000000,0,TechCore Pereira,'+34959 783 892,176000000,Carina Parejo Carranza,15727,2022,true,10,octubre
2,20,0,Pereira,Perla Bru Cañas,1,cra 93 #45-82,20,perla15@hotmail.com,2017,Qtr 3,septiembre,25,F,1899-12-30 07:53:06,Dell,"",Billetera Digital,Apple MacBook Air M1,Dell XPS 13,"",Apple,5500000,48000000,0,11000000,96000000,0,TechCore Pereira,'+34 973688825,185400000,Amílcar Ortega-Alberto,5897,2017,true,9,septiembre
2,20,0,Pereira,Perlita Blanco,5,cra 52 #28-71,35,perlita95@gmail.com,2020,Qtr 2,mayo,11,F,1899-12-30 18:18:44,Lenovo,"",Tarjeta Crédito,Lenovo Yoga 7i,Lenovo ThinkPad X1 Carbon,"",Lenovo,4400000,68000000,0,8800000,136000000,0,TechCore Pereira,'+34 820275543,212800000,Anacleto Morera Segovia,6696,2020,true,5,mayo
2,20,0,Pereira,Perlita Cerro-Batlle,5,cra 24 #95-48,19,perlita23@yahoo.com,2018,Qtr 2,junio,16,F,1899-12-30 05:32:59,Apple,"",Transferencia,Lenovo Yoga 7i,Apple MacBook Pro 14,"",Lenovo,4400000,80000000,0,8800000,160000000,0,TechCore Pereira,'+34879674720,235600000,Carina Parejo Carranza,25344,2018,true,6,junio
2,20,0,Pereira,Pilar Aurora Barragán Cal,5,cra 48 #87-74,20,pilar13@yahoo.com,2022,Qtr 2,junio,15,F,1899-12-30 05:13:58,HP,"",Billetera Digital,Asus VivoBook 15,HP Spectre x360,"",Asus,2400000,52000000,0,4800000,104000000,0,TechCore Pereira,'+34943 38 58 69,144400000,Anacleto Morera Segovia,21779,2022,true,6,junio
2,20,0,Pereira,Pío Bolaños,5,cra 55 #10-40,37,pío37@hotmail.com,2018,Qtr 1,marzo,25,M,1899-12-30 18:55:57,Lenovo,"",Tarjeta Crédito,HP Pavilion 15,Lenovo IdeaPad 5,"",HP,3500000,28000000,0,7000000,56000000,0,TechCore Pereira,'+34883554100,119700000,Anacleto Morera Segovia,20626,2018,true,3,marzo
2,20,0,Pereira,Poncio Arjona Peiró,0,cra 92 #68-37,31,poncio61@yahoo.com,2018,Qtr 4,noviembre,14,M,1899-12-30 23:34:05,Apple,"",Tarjeta Crédito,Samsung Galaxy Book Odyssey,Apple iMac 24,"",Samsung,6800000,64000000,0,13600000,128000000,0,TechCore Pereira,'+34806592410,264000000,Amílcar Ortega-Alberto,23256,2018,true,11,noviembre
2,20,0,Pereira,Poncio Torres-Oliver,0,cra 80 #1-2,39,poncio10@hotmail.com,2021,Qtr 3,julio,3,M,1899-12-30 16:52:38,Asus,"",Billetera Digital,Asus VivoBook 15,Asus TUF Gaming A15,"",Asus,2400000,48000000,0,4800000,96000000,0,TechCore Pereira,'+34 980 45 26 81,144000000,Anacleto Morera Segovia,2167,2021,true,7,julio
